,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
1065,Change,Fearless,2008-11-11,13,1yACRKAwlXWhXXFUSkvzhD,spotify:track:1yACRKAwlXWhXXFUSkvzhD,0.00408,0.541,0.77,0.0,0.117,-4.17,0.0354,96.013,0.215,46,280240
1066,Fearless - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,1,7C7usPxKM74lA8HJbCqZnz,spotify:track:7C7usPxKM74lA8HJbCqZnz,0.787,0.715,0.275,0.0,0.2,-12.397,0.93,108.767,0.655,27,54397
1067,Fearless,Fearless (Big Machine Radio Release Special),2008-11-11,2,15PRxID4aGtOncbffzgZXI,spotify:track:15PRxID4aGtOncbffzgZXI,0.04,0.596,0.709,0.0,0.304,-4.373,0.0275,100.028,0.474,59,242986
1068,Fifteen - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,3,3Aelp7PlkDvBvCPqvyIopZ,spotify:track:3Aelp7PlkDvBvCPqvyIopZ,0.791,0.787,0.178,0.0,0.142,-15.183,0.93,61.867,0.773,27,66742
1069,Fifteen,Fearless (Big Machine Radio Release Special),2008-11-11,4,6aQrB8kaWyaCj9RYB7Rh5L,spotify:track:6aQrB8kaWyaCj9RYB7Rh5L,0.0687,0.55,0.64,0.0,0.131,-4.448,0.0266,95.487,0.197,58,295333
1070,Love Story - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,5,7D4bd801muwRfuo5F3KkGk,spotify:track:7D4bd801muwRfuo5F3KkGk,0.81,0.715,0.26,0.0,0.179,-12.643,0.922,90.743,0.594,27,82546
1071,Love Story,Fearless (Big Machine Radio Release Special),2008-11-11,6,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,0.131,0.617,0.741,0.0,0.0772,-3.97,0.0311,118.984,0.306,78,236266
1072,Hey Stephen - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,7,7Ae2hYOcJmLbGCYIA3M1VM,spotify:track:7Ae2hYOcJmLbGCYIA3M1VM,0.881,0.806,0.28,0.0,0.179,-12.117,0.881,47.607,0.623,29,69146
1073,Hey Stephen,Fearless (Big Machine Radio Release Special),2008-11-11,8,3DTqKBlJPlRSclFfBI0ZoE,spotify:track:3DTqKBlJPlRSclFfBI0ZoE,0.167,0.841,0.556,3.6e-06,0.0966,-7.35,0.0319,116.01,0.809,31,256053
1074,White Horse - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,9,7F67ujlSkp8PT7uaDPuOjP,spotify:track:7F67ujlSkp8PT7uaDPuOjP,0.796,0.778,0.237,0.0,0.147,-12.989,0.931,103.247,0.832,27,51984
1075,White Horse,Fearless (Big Machine Radio Release Special),2008-11-11,10,4QhjEJ2o6QNwpZGs51AmiY,spotify:track:4QhjEJ2o6QNwpZGs51AmiY,0.324,0.58,0.357,0.0,0.101,-8.082,0.027,92.598,0.212,54,235413
1076,You Belong With Me - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,11,2BDqAaVKzQDnoVPZbdp68D,spotify:track:2BDqAaVKzQDnoVPZbdp68D,0.795,0.792,0.263,0.0,0.161,-12.043,0.938,126.254,0.728,28,48248
1077,You Belong With Me,Fearless (Big Machine Radio Release Special),2008-11-11,12,1GEBsLDvJGw7kviySRI6GX,spotify:track:1GEBsLDvJGw7kviySRI6GX,0.178,0.687,0.745,1.59e-05,0.111,-4.432,0.0379,129.966,0.435,76,232120
1078,Breathe - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,13,3cAHqw3B2deaHRXV9WrYAA,spotify:track:3cAHqw3B2deaHRXV9WrYAA,0.873,0.796,0.202,0.0,0.17,-14.718,0.895,99.358,0.739,28,62665
1079,Breathe,Fearless (Big Machine Radio Release Special),2008-11-11,14,2dzk2z7MXl0peRhBUsDq4d,spotify:track:2dzk2z7MXl0peRhBUsDq4d,0.37,0.491,0.475,0.0,0.118,-7.405,0.0268,147.988,0.174,51,264960
1080,Tell Me Why - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,15,1SARZTSJ1YeXgImYzpSxef,spotify:track:1SARZTSJ1YeXgImYzpSxef,0.64,0.689,0.267,0.0,0.356,-12.169,0.928,99.948,0.807,27,43075
1081,Tell Me Why,Fearless (Big Machine Radio Release Special),2008-11-11,16,7bUvIh9rQsboJBXaSIQZAF,spotify:track:7bUvIh9rQsboJBXaSIQZAF,0.0697,0.604,0.851,1.69e-06,0.358,-3.08,0.0394,100.007,0.488,29,201533
1082,You're Not Sorry - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,17,1V7nao9bFNvjFrmrnSz19Y,spotify:track:1V7nao9bFNvjFrmrnSz19Y,0.783,0.746,0.27,0.0,0.147,-13.099,0.918,62.327,0.668,27,81998
1083,You're Not Sorry,Fearless (Big Machine Radio Release Special),2008-11-11,18,0ReNbPVMU7jUWqn1yHo9cE,spotify:track:0ReNbPVMU7jUWqn1yHo9cE,0.153,0.469,0.449,4.67e-06,0.112,-4.152,0.0274,133.939,0.285,31,263213
1084,The Way I Loved You - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,19,7lzMAvyDZyZm1hPMLpfIXy,spotify:track:7lzMAvyDZyZm1hPMLpfIXy,0.873,0.823,0.25,0.0,0.167,-12.734,0.937,111.601,0.767,27,44283
1085,The Way I Loved You,Fearless (Big Machine Radio Release Special),2008-11-11,20,54ziHHVIBJg3YJ9sn17mEy,spotify:track:54ziHHVIBJg3YJ9sn17mEy,0.0339,0.444,0.727,0.0,0.111,-3.682,0.033,160.989,0.41,33,245426
1086,Forever & Always - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,21,57USOybNwyjN8ZUZLm9hra,spotify:track:57USOybNwyjN8ZUZLm9hra,0.857,0.702,0.251,0.0,0.193,-13.557,0.939,67.722,0.715,26,73900
1087,Forever & Always,Fearless (Big Machine Radio Release Special),2008-11-11,22,5VHdgl9hFUmabiCO5jeISv,spotify:track:5VHdgl9hFUmabiCO5jeISv,0.0799,0.606,0.826,0.0,0.189,-4.974,0.0557,128.052,0.486,30,226306
1088,The Best Day - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,23,2MzoTHyQgopGUL8ABcOAyr,spotify:track:2MzoTHyQgopGUL8ABcOAyr,0.773,0.643,0.304,0.0,0.4,-12.174,0.905,84.469,0.697,26,49787
1089,The Best Day,Fearless (Big Machine Radio Release Special),2008-11-11,24,0ck1qErO76fM9xKxuSeqDk,spotify:track:0ck1qErO76fM9xKxuSeqDk,0.622,0.666,0.449,1.92e-06,0.149,-8.569,0.029,126.083,0.345,44,246320
1090,Change - Commentary,Fearless (Big Machine Radio Release Special),2008-11-11,25,1NTxT72xu3GkYq5wIq0RG5,spotify:track:1NTxT72xu3GkYq5wIq0RG5,0.625,0.772,0.334,0.0,0.372,-11.779,0.865,78.855,0.54,26,47438
1091,Change,Fearless (Big Machine Radio Release Special),2008-11-11,26,6nIUWFgMly8cdh32SbnhiR,spotify:track:6nIUWFgMly8cdh32SbnhiR,0.00434,0.541,0.757,0.0,0.112,-4.212,0.0386,96.0,0.207,28,280240
1092,Fearless - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,1,5Gz9GFSwHObbmjSRHgTphe,spotify:track:5Gz9GFSwHObbmjSRHgTphe,0.00224,0.536,0.671,0.858,0.133,-5.934,0.0263,100.055,0.373,13,245106
1093,Fifteen - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,2,2p2iPBELfsen9imWH0NkId,spotify:track:2p2iPBELfsen9imWH0NkId,0.0046,0.396,0.641,0.296,0.127,-8.717,0.0285,191.014,0.243,8,298106
1094,Love Story - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,3,2GZNZLMvT3gjCEPd6NNvvQ,spotify:track:2GZNZLMvT3gjCEPd6NNvvQ,0.0189,0.61,0.753,0.487,0.108,-5.869,0.0315,119.036,0.172,17,239120
1095,Hey Stephen - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,4,0wN94hAOTCu4Vv4TCbhVZD,spotify:track:0wN94hAOTCu4Vv4TCbhVZD,0.00961,0.755,0.571,0.251,0.0675,-9.292,0.0538,116.038,0.965,7,264106
1096,White Horse - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,5,3t5kblMAefsRy9O9vOjkR4,spotify:track:3t5kblMAefsRy9O9vOjkR4,0.24,0.392,0.356,0.361,0.0991,-11.235,0.0332,185.714,0.239,7,238120
1097,You Belong With Me - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,6,02DtaJ6ADr4uQJbKEdpxxj,spotify:track:02DtaJ6ADr4uQJbKEdpxxj,0.00592,0.677,0.723,0.76,0.104,-6.6,0.0346,130.004,0.221,15,234133
1098,"Breathe - Instrumental only, no BV",Fearless (Karaoke Version),2008-11-11,7,795ZVsHOr5ky9yrY6FDA6Q,spotify:track:795ZVsHOr5ky9yrY6FDA6Q,0.0815,0.585,0.469,0.723,0.157,-9.202,0.0271,73.988,0.218,8,267106
1099,Tell Me Why - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,8,42WE7fJI5dYoa10luMp3Na,spotify:track:42WE7fJI5dYoa10luMp3Na,0.00159,0.55,0.862,0.799,0.392,-5.727,0.0294,100.042,0.631,6,209320
1100,You're Not Sorry - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,9,6hABNvvhdtvcJNShuWhguU,spotify:track:6hABNvvhdtvcJNShuWhguU,0.0112,0.482,0.415,0.0032,0.0846,-6.354,0.0291,134.112,0.205,7,265106
1101,The Way I Loved You - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,10,1e380XUelS0g4AyrUfHKHL,spotify:track:1e380XUelS0g4AyrUfHKHL,0.00135,0.461,0.679,0.0414,0.112,-5.597,0.0306,160.845,0.301,10,248120
1102,Forever & Always - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,11,3T7zAF5sfNq0blGbz21TTa,spotify:track:3T7zAF5sfNq0blGbz21TTa,0.000853,0.603,0.751,0.53,0.107,-6.56,0.0357,127.996,0.435,8,237053
1103,The Best Day - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,12,0sxxlg7d2UZ60TdtcuKYZ0,spotify:track:0sxxlg7d2UZ60TdtcuKYZ0,0.441,0.611,0.627,0.628,0.133,-11.901,0.0359,126.02,0.454,6,249106
1104,Change - Instrumental with BGV,Fearless (Karaoke Version),2008-11-11,13,6D0MZbrShD5AK8P2Ig6bow,spotify:track:6D0MZbrShD5AK8P2Ig6bow,2.47e-05,0.515,0.733,0.629,0.131,-5.518,0.031,96.012,0.177,5,280000
1105,Fearless - Instrumental with BGV,Fearless Karaoke,2008-11-11,1,1ReKQQQEroKx3MMU0KaQoi,spotify:track:1ReKQQQEroKx3MMU0KaQoi,0.00232,0.535,0.657,0.848,0.322,-6.031,0.0263,100.059,0.383,14,246653
1106,Fifteen - Instrumental with BGV,Fearless Karaoke,2008-11-11,2,3h96cE8WodfMonauQOhltu,spotify:track:3h96cE8WodfMonauQOhltu,0.00503,0.524,0.643,0.318,0.129,-8.768,0.0258,95.449,0.23,8,298693
1107,Love Story - Instrumental with BGV,Fearless Karaoke,2008-11-11,3,6S9ZMuyJ6spObHDcTJOYlI,spotify:track:6S9ZMuyJ6spObHDcTJOYlI,0.0161,0.61,0.735,0.495,0.0865,-5.859,0.0315,119.038,0.155,15,239466
1108,Hey Stephen - Instrumental with BGV,Fearless Karaoke,2008-11-11,4,3Uown9ZvhJcCBJBHOXRRhS,spotify:track:3Uown9ZvhJcCBJBHOXRRhS,0.0116,0.757,0.57,0.355,0.0695,-9.281,0.0551,116.035,0.966,7,259226
1109,White Horse - Instrumental with BGV,Fearless Karaoke,2008-11-11,5,3L84WEUYuc6Vryfi4Fd85j,spotify:track:3L84WEUYuc6Vryfi4Fd85j,0.235,0.374,0.352,0.58,0.103,-11.242,0.0336,185.463,0.24,8,238613
1110,You Belong With Me - Instrumental with BGV,Fearless Karaoke,2008-11-11,6,53PbrK3xHCahLA67KbR1Ck,spotify:track:53PbrK3xHCahLA67KbR1Ck,0.00615,0.667,0.741,0.791,0.124,-6.584,0.0348,129.995,0.2,17,237386
1111,"Breathe - Instrumental only, no BV",Fearless Karaoke,2008-11-11,7,4Hk2aNSkhB6Y8jsJtrAjxa,spotify:track:4Hk2aNSkhB6Y8jsJtrAjxa,0.0746,0.582,0.469,0.833,0.107,-9.192,0.027,73.966,0.224,8,268013
1112,Tell Me Why - Instrumental with BGV,Fearless Karaoke,2008-11-11,8,7qZk0GASFHvIg5dB0nc6LI,spotify:track:7qZk0GASFHvIg5dB0nc6LI,0.00104,0.551,0.848,0.738,0.36,-5.722,0.0294,100.037,0.659,6,204346
1113,You're Not Sorry - Instrumental with BGV,Fearless Karaoke,2008-11-11,9,022VobQaEUvn0YWqYf97HA,spotify:track:022VobQaEUvn0YWqYf97HA,0.0105,0.457,0.417,0.00284,0.0996,-6.381,0.028,67.019,0.184,7,264893
1114,The Way I Loved You - Instrumental with BGV,Fearless Karaoke,2008-11-11,10,0j42731ciU2x6LW4PJRnEv,spotify:track:0j42731ciU2x6LW4PJRnEv,0.00163,0.466,0.704,0.103,0.112,-5.635,0.0313,160.868,0.333,9,246400
1115,Forever & Always - Instrumental with BGV,Fearless Karaoke,2008-11-11,11,72PDdE0cAdmGxhMbrqG0PI,spotify:track:72PDdE0cAdmGxhMbrqG0PI,0.000549,0.593,0.762,0.387,0.109,-6.464,0.0348,128.032,0.475,8,228520
1116,The Best Day - Instrumental with BGV,Fearless Karaoke,2008-11-11,12,3qcGsGTSDQYdy9xoMFj0YM,spotify:track:3qcGsGTSDQYdy9xoMFj0YM,0.448,0.61,0.625,0.667,0.158,-11.858,0.0386,126.036,0.424,7,250026
1117,Change - Instrumental with BGV,Fearless Karaoke,2008-11-11,13,3lNRE17Ba1Verccqe2h6td,spotify:track:3lNRE17Ba1Verccqe2h6td,2.54e-05,0.523,0.706,0.627,0.118,-5.518,0.0307,96.025,0.179,5,280040
1118,Jump Then Fall,Fearless (Platinum Edition),2008-11-11,1,6WWvcA62QlnRguluWAk6bv,spotify:track:6WWvcA62QlnRguluWAk6bv,0.111,0.618,0.687,0.0,0.0693,-5.737,0.0271,79.991,0.82,48,237066
1119,Untouchable,Fearless (Platinum Edition),2008-11-11,2,6ovFJkdau79DuXEvQjPaNH,spotify:track:6ovFJkdau79DuXEvQjPaNH,0.0583,0.419,0.454,3.78e-06,0.0974,-6.809,0.0335,200.017,0.288,50,311040
1120,Forever & Always - Piano Version,Fearless (Platinum Edition),2008-11-11,3,13MAWVUSkbGMUi6I7RowRK,spotify:track:13MAWVUSkbGMUi6I7RowRK,0.852,0.592,0.16,0.0,0.116,-10.785,0.0347,118.929,0.294,47,267506
1121,Come In With The Rain,Fearless (Platinum Edition),2008-11-11,4,0cEG04R5cldkTLzK6phlcn,spotify:track:0cEG04R5cldkTLzK6phlcn,0.0961,0.527,0.461,2.47e-06,0.24,-6.172,0.0256,143.94,0.23,46,238093
1122,SuperStar,Fearless (Platinum Edition),2008-11-11,5,0XfTh16YcKPzdxMPTeKTAq,spotify:track:0XfTh16YcKPzdxMPTeKTAq,0.367,0.61,0.531,0.0,0.351,-6.123,0.0239,85.979,0.228,44,261453
1123,The Other Side Of The Door,Fearless (Platinum Edition),2008-11-11,6,1yDJcXc549N6AabNBzFAku,spotify:track:1yDJcXc549N6AabNBzFAku,0.169,0.476,0.816,0.0,0.238,-4.279,0.0347,163.847,0.469,45,237600
1124,Fearless,Fearless (Platinum Edition),2008-11-11,7,2okho7vU7Nsq1UZD0kgIMi,spotify:track:2okho7vU7Nsq1UZD0kgIMi,0.0364,0.598,0.714,1.04e-06,0.31,-4.397,0.0273,99.979,0.467,49,242000
1125,Fifteen,Fearless (Platinum Edition),2008-11-11,8,5Ora3Ish2A1JN5veGYTxhw,spotify:track:5Ora3Ish2A1JN5veGYTxhw,0.0728,0.559,0.636,0.0,0.144,-4.4,0.0263,95.485,0.214,46,294346
1126,Love Story,Fearless (Platinum Edition),2008-11-11,9,5hnJCRSo4pxRsaEwT9YusG,spotify:track:5hnJCRSo4pxRsaEwT9YusG,0.157,0.618,0.736,0.0,0.073,-3.937,0.0308,118.982,0.307,60,235280
1127,Hey Stephen,Fearless (Platinum Edition),2008-11-11,10,3CI1f4yLwdHzcUnH7o0Xyh,spotify:track:3CI1f4yLwdHzcUnH7o0Xyh,0.168,0.843,0.553,2.66e-06,0.107,-7.348,0.0317,115.997,0.825,50,254320
1128,White Horse,Fearless (Platinum Edition),2008-11-11,11,5yKB8qcTSflDercM2PXwot,spotify:track:5yKB8qcTSflDercM2PXwot,0.302,0.585,0.346,0.0,0.102,-8.014,0.0256,92.564,0.195,45,234440
1129,You Belong With Me,Fearless (Platinum Edition),2008-11-11,12,4kgTdThcDHfuDS2kKxB7Lc,spotify:track:4kgTdThcDHfuDS2kKxB7Lc,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,61,231146
1130,Breathe,Fearless (Platinum Edition),2008-11-11,13,23qIWGhpwvDgC23TyZOUck,spotify:track:23qIWGhpwvDgC23TyZOUck,0.373,0.498,0.486,0.0,0.113,-7.384,0.0273,147.952,0.17,44,263986
1131,Tell Me Why,Fearless (Platinum Edition),2008-11-11,14,4x7Gxk2GfwZJcqpoVT1PbR,spotify:track:4x7Gxk2GfwZJcqpoVT1PbR,0.0606,0.601,0.852,3.41e-06,0.37,-3.096,0.0386,100.015,0.513,47,200560
1132,You're Not Sorry,Fearless (Platinum Edition),2008-11-11,15,3JhvYnOfKLJuWC7jEU0GmJ,spotify:track:3JhvYnOfKLJuWC7jEU0GmJ,0.13,0.459,0.459,2.3e-06,0.113,-4.126,0.0275,134.018,0.281,49,261800
1133,The Way I Loved You,Fearless (Platinum Edition),2008-11-11,16,4pEZUytwBzha5Un6m3SCFf,spotify:track:4pEZUytwBzha5Un6m3SCFf,0.0322,0.436,0.712,0.0,0.111,-3.689,0.0329,160.886,0.379,56,244240
1134,Forever & Always,Fearless (Platinum Edition),2008-11-11,17,3NKCWBT2uKp8rxSkcvIrdX,spotify:track:3NKCWBT2uKp8rxSkcvIrdX,0.0907,0.605,0.829,0.0,0.106,-4.993,0.0549,128.012,0.514,50,225333
1135,The Best Day,Fearless (Platinum Edition),2008-11-11,18,7CjuAoOiSrwWv7wJonAUmw,spotify:track:7CjuAoOiSrwWv7wJonAUmw,0.611,0.664,0.447,1e-06,0.139,-8.535,0.0292,126.079,0.364,44,245346
1136,Change,Fearless (Platinum Edition),2008-11-11,19,3gFaNwyiafgUoQhR0pHYA9,spotify:track:3gFaNwyiafgUoQhR0pHYA9,0.00471,0.548,0.756,0.0,0.117,-4.175,0.036,96.038,0.224,46,281053
1137,Jump Then Fall,Fearless Platinum Edition,2008-11-11,1,08gavXombT6KR0af88i9tA,spotify:track:08gavXombT6KR0af88i9tA,0.111,0.618,0.687,0.0,0.0693,-5.737,0.0271,79.991,0.82,47,237066
1138,Untouchable,Fearless Platinum Edition,2008-11-11,2,2IZ00ed83ygPIiacYScWUE,spotify:track:2IZ00ed83ygPIiacYScWUE,0.0583,0.419,0.454,3.78e-06,0.0974,-6.809,0.0335,200.017,0.288,47,311040
1139,Forever & Always - Piano Version,Fearless Platinum Edition,2008-11-11,3,46HGgtwmmuEB8mvDCyjyAc,spotify:track:46HGgtwmmuEB8mvDCyjyAc,0.852,0.592,0.16,0.0,0.116,-10.785,0.0347,118.929,0.294,46,267506
1140,Come In With The Rain,Fearless Platinum Edition,2008-11-11,4,4pl5zcqCv4vc3cB7M4MZ6f,spotify:track:4pl5zcqCv4vc3cB7M4MZ6f,0.0868,0.527,0.475,4.34e-06,0.248,-6.205,0.0258,143.962,0.224,47,238106
1141,SuperStar,Fearless Platinum Edition,2008-11-11,5,14Bljc3pOOG0xQX3wqhLN9,spotify:track:14Bljc3pOOG0xQX3wqhLN9,0.367,0.61,0.531,0.0,0.351,-6.123,0.0239,85.979,0.228,44,261453
1142,The Other Side Of The Door,Fearless Platinum Edition,2008-11-11,6,0xvsgzM8AtBtRHZm5rav8A,spotify:track:0xvsgzM8AtBtRHZm5rav8A,0.169,0.476,0.816,0.0,0.238,-4.279,0.0347,163.847,0.469,46,237600
1143,Fearless,Fearless Platinum Edition,2008-11-11,7,3F6czr26ZwGU5O5CHY04Ma,spotify:track:3F6czr26ZwGU5O5CHY04Ma,0.0364,0.598,0.714,1.04e-06,0.31,-4.397,0.0273,99.979,0.467,48,242000
1144,Fifteen,Fearless Platinum Edition,2008-11-11,8,3M0w3fhdXByHLCNAoi5c9G,spotify:track:3M0w3fhdXByHLCNAoi5c9G,0.0728,0.559,0.636,0.0,0.144,-4.4,0.0263,95.485,0.214,47,294346
1145,Love Story,Fearless Platinum Edition,2008-11-11,9,0kN3oXYWWAk1uC0y2WoyOE,spotify:track:0kN3oXYWWAk1uC0y2WoyOE,0.157,0.618,0.736,0.0,0.073,-3.937,0.0308,118.982,0.307,53,235280
1146,Hey Stephen,Fearless Platinum Edition,2008-11-11,10,6wcFdMmiDscAhZJrcVFumx,spotify:track:6wcFdMmiDscAhZJrcVFumx,0.168,0.843,0.553,2.66e-06,0.107,-7.348,0.0317,115.997,0.825,46,254320
1147,White Horse,Fearless Platinum Edition,2008-11-11,11,4jPtq9shRdUv8Zjr0a5xkD,spotify:track:4jPtq9shRdUv8Zjr0a5xkD,0.302,0.585,0.346,0.0,0.102,-8.014,0.0256,92.564,0.195,47,234440
1148,You Belong With Me,Fearless Platinum Edition,2008-11-11,12,3as6Wz3mwbTnusWhZjTUNr,spotify:track:3as6Wz3mwbTnusWhZjTUNr,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54,231146
1149,Breathe,Fearless Platinum Edition,2008-11-11,13,6S9G7J3EB1ZY0rrZPwsBg5,spotify:track:6S9G7J3EB1ZY0rrZPwsBg5,0.373,0.498,0.486,0.0,0.113,-7.384,0.0273,147.952,0.17,47,263986
1150,Tell Me Why,Fearless Platinum Edition,2008-11-11,14,4XrP7vKBjKLEYlRZdb0Ygr,spotify:track:4XrP7vKBjKLEYlRZdb0Ygr,0.0606,0.601,0.852,3.41e-06,0.37,-3.096,0.0386,100.015,0.513,44,200560
1151,You're Not Sorry,Fearless Platinum Edition,2008-11-11,15,6HWYtS215rxaaMjvpyG18W,spotify:track:6HWYtS215rxaaMjvpyG18W,0.13,0.459,0.459,2.3e-06,0.113,-4.126,0.0275,134.018,0.281,46,261800
1152,The Way I Loved You,Fearless Platinum Edition,2008-11-11,16,77VotUUL79U10TAnYdqwvr,spotify:track:77VotUUL79U10TAnYdqwvr,0.0322,0.436,0.712,0.0,0.111,-3.689,0.0329,160.886,0.379,47,244240
1153,Forever & Always,Fearless Platinum Edition,2008-11-11,17,1zxrcAk6eiytfavqriMcKT,spotify:track:1zxrcAk6eiytfavqriMcKT,0.0907,0.605,0.829,0.0,0.106,-4.993,0.0549,128.012,0.514,47,225333
1154,The Best Day,Fearless Platinum Edition,2008-11-11,18,5YbZZ2gYfvW1UvHHF4pVaD,spotify:track:5YbZZ2gYfvW1UvHHF4pVaD,0.611,0.664,0.447,1e-06,0.139,-8.535,0.0292,126.079,0.364,44,245346
1155,Change,Fearless Platinum Edition,2008-11-11,19,0RdcBnAXyH2YZZvcBVu2k6,spotify:track:0RdcBnAXyH2YZZvcBVu2k6,0.00471,0.548,0.756,0.0,0.117,-4.175,0.036,96.038,0.224,43,281053
1156,Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,1,4RBKAqJ3qyvvriDG0s9IJ3,spotify:track:4RBKAqJ3qyvvriDG0s9IJ3,0.659,0.741,0.444,0.0,0.131,-7.031,0.0311,119.006,0.512,40,221028
1157,Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,2,5g7RMU3cV7zXWH244BLe7G,spotify:track:5g7RMU3cV7zXWH244BLe7G,0.814,0.623,0.266,0.0,0.145,-5.894,0.026,96.601,0.467,40,198247
1158,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,3,4aBW31cmkA7BLColUsMEeZ,spotify:track:4aBW31cmkA7BLColUsMEeZ,0.596,0.627,0.704,0.0,0.0598,-3.739,0.0269,98.958,0.457,42,176316
1159,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,4,4MbHDiHQjhmoVAV75G04Ql,spotify:track:4MbHDiHQjhmoVAV75G04Ql,0.856,0.731,0.184,0.0,0.0927,-9.235,0.0418,102.404,0.331,35,222959
1160,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,5,4DjevQhsPWULcondN4mRh5,spotify:track:4DjevQhsPWULcondN4mRh5,0.664,0.344,0.801,0.0,0.106,-5.373,0.0574,204.489,0.615,36,196346
1161,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,6,7EvU9pRoJ9Xs7anx0P7tEc,spotify:track:7EvU9pRoJ9Xs7anx0P7tEc,0.266,0.647,0.872,0.0,0.419,-1.953,0.0524,105.798,0.684,36,173899
1162,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,7,5a9hUL6ZuiagZhazwrtwHF,spotify:track:5a9hUL6ZuiagZhazwrtwHF,0.399,0.429,0.808,0.0,0.0884,-3.004,0.0677,171.537,0.438,36,228473
1163,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2008-06-28,8,69o9kr9UexjzeZDE8yD8dQ,spotify:track:69o9kr9UexjzeZDE8yD8dQ,0.156,0.243,0.712,0.0,0.111,-4.307,0.0577,202.319,0.273,34,258487
1164,Fearless,Fearless,2008-01-01,1,3SBGfIPUVlqt1YGxgZXoJ9,spotify:track:3SBGfIPUVlqt1YGxgZXoJ9,0.0365,0.591,0.703,0.0,0.307,-4.376,0.0279,100.036,0.442,35,243093
1165,Fifteen,Fearless,2008-01-01,2,3MXzl6hq3vSqB8ZlKVGkRi,spotify:track:3MXzl6hq3vSqB8ZlKVGkRi,0.0647,0.559,0.627,0.0,0.137,-4.469,0.0264,95.452,0.204,35,295333
1166,Love Story,Fearless,2008-01-01,3,7bad461siaxECNlaYsmIo6,spotify:track:7bad461siaxECNlaYsmIo6,0.153,0.616,0.738,0.0,0.0769,-3.941,0.0311,118.994,0.3,51,236253
1167,Hey Stephen,Fearless,2008-01-01,4,4T6pHxntdd0SZrjKtt8nfM,spotify:track:4T6pHxntdd0SZrjKtt8nfM,0.176,0.842,0.554,3.49e-06,0.0911,-7.355,0.0317,116.009,0.805,29,256053
1168,White Horse,Fearless,2008-01-01,5,5GEPI2EfHqf6G1Ebibo5C5,spotify:track:5GEPI2EfHqf6G1Ebibo5C5,0.286,0.581,0.342,0.0,0.101,-8.022,0.0259,92.166,0.212,33,235400
1169,You Belong With Me,Fearless,2008-01-01,6,3OaBCFROgrLRbZGCFP6E3M,spotify:track:3OaBCFROgrLRbZGCFP6E3M,0.157,0.687,0.755,1.09e-05,0.093,-4.426,0.0385,129.973,0.45,53,232120
1170,Breathe,Fearless,2008-01-01,7,0ykAwrzigpz5BACbaUyDm3,spotify:track:0ykAwrzigpz5BACbaUyDm3,0.377,0.497,0.48,0.0,0.118,-7.374,0.0269,147.96,0.169,30,264946
1171,Tell Me Why,Fearless,2008-01-01,8,4xUskJSjCmC0kSi3JmjiIz,spotify:track:4xUskJSjCmC0kSi3JmjiIz,0.0542,0.603,0.839,3.36e-06,0.353,-3.111,0.0384,100.074,0.49,26,201533
